"Weekly Rubella Incidence, 1966-2003"
"Data provided by Project Tycho, Data Version 1.0.0, released 28 November 2013."
YEAR,WEEK,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE ISLAND,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
1970,8,0.09,0.00,1.32,-,0.43,0.22,0.82,0.71,0.13,0.31,-,1.37,0.14,0.19,1.41,3.79,0.04,2.46,0.03,1.08,0.20,0.30,0.66,0.23,0.04,0.04,3.52,5.92,-,0.26,0.67,0.28,0.15,0.00,1.60,0.39,0.38,1.39,0.22,0.00,0.45,0.00,0.85,1.83,0.36,0.00,0.67,2.23,4.12,2.80,0.59
1970,9,0.11,1.27,0.79,-,1.13,0.74,0.29,0.18,0.13,0.63,-,0.87,0.54,0.47,2.46,2.24,0.18,0.85,0.00,0.49,0.80,0.52,1.05,0.13,0.35,0.44,1.97,0.20,-,0.39,2.47,0.19,0.15,0.04,1.76,0.56,1.76,1.81,0.77,0.10,0.56,0.00,1.62,1.50,3.45,3.74,1.07,3.83,1.92,2.40,0.29
1970,10,0.57,0.32,1.05,0.20,0.76,0.43,0.65,0.18,0.27,0.47,-,1.25,0.68,0.33,0.80,2.88,0.13,0.27,0.00,0.79,0.37,1.39,1.99,0.13,0.04,0.23,4.50,0.73,-,1.44,0.40,0.76,0.42,0.00,0.32,1.24,0.88,0.79,0.31,0.62,0.90,0.00,0.67,2.58,0.00,0.22,0.67,7.37,1.92,2.04,0.59
1970,11,1.40,0.00,1.95,0.00,0.68,0.65,0.52,0.53,0.13,1.12,-,1.12,0.41,0.48,1.96,2.14,0.00,2.09,0.08,2.56,0.50,0.70,1.14,0.03,0.00,0.30,1.55,0.00,-,1.71,0.51,0.00,0.17,0.00,0.32,0.78,0.80,0.79,0.50,0.62,0.56,0.00,1.62,3.25,0.54,0.00,0.69,7.60,1.92,2.04,1.18
1970,12,0.17,0.00,0.69,0.00,0.74,0.43,0.26,0.53,0.13,1.98,-,0.25,0.27,0.16,1.71,4.98,0.13,0.00,1.16,1.48,0.07,0.61,1.31,0.08,0.26,0.23,1.97,5.18,-,1.18,0.10,0.47,0.08,0.02,0.32,0.61,0.95,0.88,0.32,0.62,1.62,0.00,0.82,3.78,1.45,0.00,0.74,6.09,1.75,2.85,0.88
1970,13,0.20,0.32,0.63,0.00,0.66,0.56,0.91,0.18,0.00,4.43,-,1.25,0.54,0.47,1.10,4.24,0.00,0.33,0.00,1.18,0.40,0.73,0.71,0.13,0.00,0.28,2.11,1.40,-,0.79,0.54,0.66,0.26,0.08,1.28,0.33,1.18,0.51,0.51,0.42,0.98,0.00,0.72,3.28,0.36,0.00,0.59,4.84,2.54,1.90,1.76
1970,14,0.03,1.58,1.42,0.00,0.72,0.43,0.49,1.24,0.27,2.24,-,1.00,0.41,1.07,3.20,3.68,0.00,0.88,0.08,0.98,0.10,1.06,1.46,0.05,0.13,1.59,2.95,0.73,-,0.92,0.26,1.33,0.23,0.00,0.64,1.43,0.76,1.35,0.82,0.73,3.16,0.00,0.82,4.93,0.54,0.00,0.48,4.87,7.00,1.39,0.00
1970,15,0.74,0.95,1.42,1.01,1.05,0.00,0.75,1.42,0.00,2.50,-,1.87,0.00,0.36,2.11,5.08,0.13,2.88,0.35,1.18,0.45,0.94,1.43,0.23,0.53,0.32,2.81,2.26,-,1.05,0.69,2.37,0.19,0.02,0.32,0.64,1.03,1.67,1.02,0.21,2.07,0.00,1.84,4.23,0.36,0.00,0.72,8.70,6.66,1.55,1.47
1970,16,0.94,1.58,0.90,0.00,1.13,0.13,0.59,0.18,0.00,4.93,-,0.87,1.90,0.88,2.00,3.40,0.00,0.36,0.51,3.05,0.60,1.12,1.54,0.00,0.31,0.28,3.24,0.27,-,1.05,0.43,2.18,0.38,0.02,0.80,0.85,1.26,1.21,1.27,0.00,3.57,0.00,1.45,5.93,0.54,0.88,0.46,7.86,3.84,1.66,0.88
1970,17,0.37,0.95,0.95,0.20,0.82,1.39,2.09,0.00,0.13,2.85,-,0.25,2.98,1.37,1.35,2.56,0.00,1.09,0.22,2.27,0.25,1.92,1.13,0.10,0.09,0.30,1.83,2.26,-,0.13,0.34,0.57,0.23,0.06,0.64,1.53,0.57,1.12,1.17,0.10,0.11,0.00,1.17,4.93,0.45,0.66,0.34,7.72,3.22,1.01,22.92
1970,18,0.00,0.32,1.90,0.10,1.45,1.17,0.39,0.00,0.13,3.44,-,0.87,2.44,0.72,2.49,3.37,0.89,2.03,0.05,3.35,0.22,0.84,0.99,0.03,0.00,0.08,3.10,5.18,-,0.26,0.77,1.71,0.35,0.12,1.12,1.92,1.53,0.93,1.72,0.42,0.79,0.00,2.32,4.61,1.54,0.00,1.09,7.80,1.81,2.62,0.00
1970,19,0.37,0.63,2.37,0.00,0.99,1.00,1.44,0.00,0.27,2.29,-,1.00,2.71,1.40,1.12,7.75,0.00,1.30,0.89,2.36,1.72,1.20,1.25,0.05,0.13,0.32,0.84,0.33,-,2.10,0.51,0.57,0.27,0.00,0.00,1.51,1.79,1.63,0.00,5.92,2.97,0.00,2.04,3.33,0.36,0.00,0.91,13.20,2.26,1.37,0.00
1970,20,0.40,0.00,1.64,0.05,0.97,1.26,0.69,0.35,0.00,1.27,-,0.00,3.52,1.45,1.07,2.81,0.27,0.58,0.08,0.79,0.22,1.22,0.67,0.13,0.44,0.57,0.14,1.40,-,1.05,0.43,0.76,0.32,0.17,0.80,0.69,0.88,0.88,1.63,0.21,0.71,0.00,1.10,3.73,0.09,2.20,0.48,6.96,1.92,1.34,0.59
1970,21,0.17,0.63,1.21,0.00,0.83,0.43,0.20,0.35,0.00,3.34,-,0.62,0.41,0.58,0.65,0.98,0.22,0.64,0.19,0.49,0.12,0.66,0.97,0.00,0.18,0.02,0.28,0.86,-,0.79,0.37,0.95,0.33,0.02,1.28,0.34,1.26,1.53,0.28,0.21,1.50,0.00,1.25,2.33,0.73,0.00,0.34,4.41,2.15,1.43,0.00
1970,22,0.17,3.17,1.11,0.00,1.16,0.82,0.46,0.00,0.00,1.38,-,0.50,2.98,0.66,0.51,0.60,0.04,0.03,0.00,2.36,0.20,0.64,0.99,0.05,0.00,0.06,0.28,0.13,-,0.26,0.48,0.47,0.15,0.06,0.64,1.22,0.42,1.91,1.44,0.10,0.15,0.00,1.42,2.12,0.00,0.00,0.13,7.45,3.45,0.74,0.00
1970,23,0.00,0.32,1.85,0.05,1.50,0.65,0.56,0.00,0.27,0.66,-,0.75,0.81,0.41,1.03,0.04,0.04,3.18,0.00,0.98,0.10,0.99,1.36,0.08,0.00,1.18,0.56,0.00,-,0.00,0.38,0.19,0.13,0.00,0.48,0.61,0.08,1.77,0.87,0.73,0.49,0.00,0.67,1.02,0.18,0.88,0.42,6.27,1.69,0.76,0.00
1970,24,0.06,0.00,1.05,0.00,0.68,1.17,0.49,0.18,0.00,0.41,-,1.00,0.41,0.40,0.30,0.84,0.00,2.79,0.00,1.08,0.17,0.42,0.80,0.00,0.26,0.19,0.42,0.00,-,0.53,0.25,0.38,0.21,0.00,0.16,0.93,0.04,2.42,0.24,0.83,0.38,0.00,0.57,1.31,0.09,0.00,0.11,2.18,1.07,0.94,0.00
1970,25,0.06,0.00,0.47,0.00,0.44,0.39,0.23,0.00,0.00,0.91,-,0.12,0.14,0.05,0.38,0.04,0.04,0.52,0.16,1.97,0.12,0.68,0.92,0.00,0.04,0.17,0.98,0.00,-,0.00,0.03,0.28,0.13,0.06,0.80,0.24,0.11,0.65,0.24,0.52,0.04,0.00,1.22,0.99,0.27,0.44,0.36,1.31,1.19,0.76,0.00
1970,26,0.11,0.00,0.05,0.05,0.20,0.26,1.34,0.00,0.00,0.25,-,0.37,0.54,0.78,0.36,0.11,0.00,0.24,0.11,0.10,0.10,0.31,0.27,0.03,0.00,0.02,0.28,0.00,-,0.00,0.01,0.28,0.14,0.06,0.00,0.02,0.04,2.46,0.03,0.00,0.30,0.00,1.10,0.50,0.00,0.44,0.21,0.03,0.28,0.52,0.00
1970,27,0.00,0.00,0.42,0.00,0.23,0.43,0.10,0.18,0.00,0.34,-,0.25,0.14,0.25,0.42,0.11,0.00,0.00,0.03,1.08,0.02,0.40,0.37,0.00,0.26,0.00,0.84,0.00,-,0.00,0.00,0.76,0.05,0.00,0.00,0.34,0.50,1.21,0.05,0.10,0.04,0.00,0.57,0.67,0.18,0.00,0.04,0.58,0.85,0.16,0.00
1970,28,0.09,0.00,0.21,0.00,0.05,0.04,0.10,0.00,0.00,0.56,-,0.12,0.41,0.28,0.25,0.28,0.00,0.27,0.00,0.30,0.12,0.26,0.29,0.54,0.09,0.15,0.28,0.07,-,0.00,0.01,0.09,0.05,-,0.00,0.11,0.00,1.16,0.02,0.62,0.26,0.00,0.50,0.56,0.09,0.00,0.11,0.46,1.36,0.36,0.00
1970,29,0.00,1.27,0.21,0.05,0.15,0.09,0.10,0.00,0.13,0.17,-,1.12,0.14,0.09,0.27,0.04,0.00,0.30,0.00,0.20,0.02,0.30,0.30,0.00,0.00,0.30,0.14,0.00,-,0.00,0.41,1.33,0.08,0.00,0.00,0.14,0.04,1.02,0.04,0.73,0.11,0.00,0.80,0.39,0.18,0.00,0.15,0.00,0.62,0.45,0.00
1970,30,0.11,0.32,0.21,0.00,0.14,0.39,0.03,0.00,0.00,0.13,-,0.25,0.14,0.02,0.17,0.14,0.00,0.12,0.03,0.00,0.05,0.16,0.28,0.00,0.00,0.11,1.41,0.00,-,0.00,0.03,0.38,0.07,0.02,0.16,0.06,0.04,0.60,0.06,0.00,0.41,0.00,0.17,0.37,0.09,0.00,0.06,0.00,0.11,0.16,0.00
1970,31,0.03,0.00,0.21,0.00,0.35,0.09,0.16,0.00,0.13,0.11,-,0.25,0.00,0.02,0.15,0.04,0.00,0.06,0.00,0.10,0.05,0.26,0.30,0.00,0.00,0.00,0.42,0.00,-,0.00,0.05,0.09,0.16,0.00,0.48,0.04,0.00,0.51,0.03,0.21,0.08,0.00,0.27,0.47,0.09,0.00,0.04,0.29,0.90,0.43,0.00
1970,32,0.11,0.00,0.21,0.00,0.10,0.17,0.03,0.00,0.00,0.08,-,0.00,0.41,0.06,0.42,0.11,0.00,0.09,0.00,0.20,0.00,0.19,0.58,0.03,0.00,0.00,0.14,0.07,-,0.00,0.04,0.38,0.04,0.02,0.64,0.06,0.00,0.19,0.01,0.52,0.08,0.00,0.12,0.32,0.00,0.00,0.00,0.17,0.45,0.27,0.00
1970,33,0.06,0.00,0.16,0.00,0.07,0.13,0.00,0.00,0.00,0.03,-,0.00,0.41,0.02,0.21,0.00,0.00,0.33,0.03,0.00,0.00,0.23,0.11,0.00,0.00,0.08,0.00,0.07,-,0.00,0.00,0.00,0.03,0.00,1.44,0.08,0.00,0.33,0.02,0.10,0.26,0.00,0.45,0.33,0.09,0.00,0.04,0.09,0.68,0.38,0.00
1970,34,0.14,0.00,0.16,0.00,0.12,0.17,0.03,0.00,0.00,0.03,-,0.12,0.00,0.02,0.36,0.18,0.00,0.12,0.00,0.30,0.02,0.23,0.13,0.00,0.00,0.02,0.00,0.00,-,0.00,0.07,0.19,0.04,0.00,0.48,0.03,0.00,0.56,0.01,0.31,0.08,0.00,0.35,0.20,0.09,0.00,0.04,0.12,0.45,0.22,0.00
1970,35,0.03,0.32,0.42,0.00,0.07,0.00,0.07,0.00,0.00,0.04,-,0.12,0.14,0.03,0.29,0.00,0.04,0.09,0.05,0.10,0.05,0.16,0.13,0.00,0.00,0.00,0.00,0.00,-,0.00,0.01,0.09,0.07,0.00,0.16,0.02,0.04,0.28,0.03,0.31,0.19,0.00,0.45,0.04,0.00,0.00,0.23,0.09,0.62,0.20,0.00
1970,36,0.20,0.00,0.26,0.00,0.10,0.00,0.07,0.00,0.00,0.20,-,0.25,0.95,0.02,0.27,0.07,0.00,0.15,0.00,0.00,0.02,0.14,0.01,0.00,0.00,0.13,0.00,0.07,-,0.00,0.00,0.28,0.03,0.00,0.48,0.11,0.00,0.14,0.02,0.52,0.26,0.00,0.27,1.02,0.00,0.88,0.00,0.00,0.62,0.20,0.29
1970,37,0.03,0.95,0.26,0.00,0.60,0.00,0.26,0.18,0.00,0.03,-,0.00,0.54,0.01,0.27,0.04,0.00,0.21,0.00,0.59,0.05,0.16,0.14,0.00,0.04,0.00,0.00,0.27,-,0.00,0.00,0.19,0.04,0.08,0.16,0.00,0.00,0.19,0.03,0.00,0.04,0.00,0.35,0.29,0.00,0.00,0.08,0.38,0.45,0.31,0.00
1970,38,0.11,0.00,0.74,0.00,0.13,0.04,0.16,0.35,0.00,0.06,-,0.00,0.27,0.03,0.27,0.04,-,0.09,0.00,0.59,0.05,0.16,0.20,0.03,0.00,0.11,0.14,0.40,-,0.00,0.00,0.00,0.04,0.00,0.00,0.04,0.11,0.14,0.09,0.62,0.11,0.00,0.17,0.19,0.00,0.00,0.38,0.26,0.56,0.34,0.00
1970,39,0.11,0.00,0.16,0.00,0.11,0.17,0.10,0.00,0.00,0.04,-,0.37,0.00,0.04,0.38,0.04,0.00,0.00,0.00,0.10,0.02,0.10,0.28,0.00,0.00,0.06,0.00,0.07,-,0.13,0.01,0.09,0.07,0.00,0.32,0.03,0.00,0.70,0.04,0.00,0.15,0.00,0.47,0.19,0.00,0.00,0.02,0.52,0.56,0.54,0.00
1970,40,0.14,0.00,0.00,0.00,0.00,0.04,0.13,0.00,0.13,0.03,-,0.00,0.00,0.05,0.34,0.11,0.00,0.00,0.00,2.86,0.00,0.14,0.26,0.00,0.00,0.11,0.42,0.00,-,0.00,0.03,0.09,0.08,0.00,0.00,0.22,0.00,0.74,0.03,0.10,0.08,0.00,0.07,0.19,0.00,0.66,0.00,0.64,0.73,0.43,0.00
1970,41,0.23,0.32,0.16,0.00,0.57,0.09,0.10,0.35,0.00,0.47,-,0.25,0.00,0.10,0.15,0.14,0.00,0.18,0.00,0.00,0.02,0.17,0.20,0.08,0.13,0.00,0.14,0.27,-,0.00,0.04,0.19,0.07,0.00,0.32,0.05,0.00,0.51,0.02,0.21,0.04,0.00,0.27,0.17,0.09,0.22,0.00,1.19,2.43,0.27,0.00
1970,42,0.26,2.22,0.26,0.05,0.52,0.13,0.20,0.00,0.00,0.07,-,0.37,0.00,0.07,0.40,0.28,0.00,0.27,0.00,0.98,0.02,0.05,0.19,0.03,0.00,0.00,0.14,0.27,-,0.13,0.01,0.28,0.07,0.00,0.00,0.07,0.04,0.28,0.03,0.00,0.00,0.00,0.12,0.13,0.00,0.22,0.11,1.07,0.11,0.36,0.00
1970,43,0.14,0.00,0.11,0.00,0.21,0.30,0.20,0.00,0.00,0.21,-,0.00,0.27,0.05,0.06,0.14,0.00,0.06,0.00,0.30,0.00,0.12,0.23,0.00,0.00,0.08,0.00,0.20,-,0.00,0.07,0.28,0.08,0.00,0.16,0.04,0.04,0.74,0.15,0.21,0.00,0.00,0.22,0.26,0.00,0.22,0.00,0.41,0.06,0.52,0.00
1970,44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1970,45,0.66,-,0.05,-,0.34,-,0.23,-,-,0.08,-,0.12,-,0.04,0.02,0.74,0.04,0.03,-,0.39,0.05,0.10,0.32,0.03,0.13,0.04,0.14,0.27,-,-,0.14,0.38,-,0.04,-,0.08,0.04,0.65,0.12,0.21,0.08,-,0.57,0.26,0.27,0.22,-,0.87,0.45,0.40,-
1970,46,0.26,0.32,0.11,0.00,0.73,0.13,0.13,0.00,0.00,0.10,-,0.25,0.00,0.04,0.95,0.35,0.04,0.06,0.03,0.39,0.02,0.14,0.40,0.03,0.00,0.00,0.70,0.33,-,0.00,0.05,0.19,0.06,0.00,0.00,0.12,0.00,0.42,0.06,0.10,0.04,0.00,0.37,0.44,0.00,0.00,0.08,0.90,0.45,0.31,0.00
1970,47,0.14,0.00,0.26,0.00,0.18,0.26,0.07,0.00,0.00,2.10,-,0.12,0.14,0.03,0.04,0.14,0.00,0.06,0.00,1.87,0.00,0.17,0.25,0.00,0.00,0.00,0.56,0.13,-,0.13,0.03,0.00,0.02,0.00,0.00,0.03,0.00,0.28,0.09,0.31,0.08,0.00,0.47,0.30,0.00,0.22,0.13,0.44,0.28,0.40,0.00
1970,48,0.46,0.00,0.05,0.00,0.79,0.17,0.20,0.00,0.00,0.27,-,0.12,0.14,0.08,0.21,0.18,0.00,0.12,0.03,3.15,0.07,0.14,0.17,0.00,0.09,0.00,0.14,0.00,-,0.00,0.01,0.28,0.07,0.02,0.16,0.17,0.08,0.60,0.03,0.21,0.23,0.00,0.35,0.76,0.54,0.66,0.29,0.84,1.07,0.72,0.29
1970,49,0.17,1.27,0.21,0.05,0.82,0.00,0.20,0.00,0.13,0.07,-,0.37,0.00,0.12,0.29,0.21,0.04,0.06,0.00,0.98,0.07,0.09,0.47,0.08,0.00,0.02,0.42,0.00,-,0.00,0.04,0.19,0.06,0.00,0.16,0.05,0.04,0.88,0.06,0.21,0.19,0.00,0.20,0.50,0.00,0.22,0.27,0.87,0.34,0.36,0.00
1970,50,0.17,0.32,0.32,0.00,0.51,0.13,0.20,0.00,0.00,0.07,-,0.00,0.68,0.12,0.17,0.07,0.04,0.09,0.03,0.49,0.05,0.07,0.27,0.00,0.00,0.00,0.42,0.00,-,0.13,0.07,0.28,0.05,0.02,0.00,0.18,0.00,0.56,0.13,0.00,0.23,0.30,0.45,0.64,0.00,0.66,0.00,0.99,0.06,0.40,0.29
1970,51,0.00,0.00,0.11,0.00,0.36,0.00,0.00,0.00,0.00,0.00,-,0.00,0.14,0.04,0.11,0.14,0.04,0.03,0.03,1.67,0.00,0.10,0.41,0.00,0.00,0.08,0.14,0.20,-,0.00,0.05,0.00,0.04,0.00,0.00,0.18,0.04,0.28,0.07,0.00,0.00,0.00,0.20,0.27,0.09,0.00,0.15,0.52,0.00,0.29,0.00
1970,52,0.03,0.00,0.11,0.10,0.06,0.22,0.13,0.00,0.00,0.14,-,0.62,0.00,0.00,0.04,0.00,0.04,0.00,0.00,0.10,0.02,0.05,0.12,0.00,0.18,0.04,0.00,0.07,-,0.26,0.00,0.00,0.04,0.04,0.00,0.06,0.04,0.46,0.03,0.00,0.04,0.15,0.27,0.19,0.00,0.00,0.11,0.03,0.11,0.31,0.00
1971,1,0.03,-,0.25,-,0.19,0.08,0.16,-,-,0.09,-,0.24,0.66,-,0.94,0.17,-,0.60,-,0.10,0.05,0.07,0.29,-,0.04,0.02,-,0.07,-,-,0.05,0.74,0.09,-,-,0.01,0.26,0.59,0.08,-,0.04,0.15,0.15,0.63,-,-,0.08,0.64,0.78,0.22,-
1971,2,0.03,-,0.65,0.20,0.24,0.17,0.07,-,-,0.16,-,0.60,0.13,0.10,0.30,1.15,-,0.03,0.11,0.68,0.02,0.16,0.54,-,0.04,0.04,0.14,0.20,-,-,0.04,0.19,0.08,-,-,0.14,0.11,0.41,0.12,0.21,-,-,0.29,0.52,0.53,0.43,0.15,1.02,0.45,0.64,-
1971,3,0.25,0.62,0.45,0.00,0.53,1.41,0.26,-,-,0.15,-,1.21,0.92,0.07,0.74,0.52,-,0.18,0.03,0.39,0.05,0.16,0.37,0.03,0.17,0.06,0.42,0.07,-,-,0.08,0.56,0.06,-,0.16,0.07,0.08,0.41,0.24,0.31,0.04,0.00,0.37,0.41,0.00,0.00,0.23,0.64,0.22,0.42,-
1971,4,0.23,0.00,0.60,0.00,0.88,0.12,0.16,-,-,1.41,-,1.09,0.00,0.16,0.11,0.59,0.18,0.63,0.00,1.35,0.00,0.31,0.53,0.05,0.00,0.15,0.42,0.00,-,-,0.12,0.28,0.07,0.02,1.11,0.30,0.00,1.09,0.12,0.62,0.07,0.89,0.61,0.71,0.09,0.43,0.02,0.70,0.45,0.84,-
1971,5,0.17,1.85,0.65,0.05,0.81,0.29,0.16,0.17,-,0.05,-,1.57,0.00,0.39,2.64,0.91,0.00,0.00,0.27,0.48,0.02,0.28,0.56,0.05,0.04,1.49,0.97,0.07,-,0.13,0.19,0.09,0.09,0.06,1.58,0.11,0.08,0.64,0.08,0.10,1.88,0.15,0.63,0.78,0.62,0.22,0.08,3.34,0.56,0.58,-
1971,6,0.00,0.00,0.25,0.00,1.36,0.42,0.03,0.00,0.13,0.59,-,0.24,0.00,0.31,0.32,0.17,0.00,0.45,0.32,0.77,0.12,0.36,0.59,0.03,1.47,0.23,0.70,0.07,-,0.38,0.15,0.74,0.10,0.02,0.16,1.21,0.04,0.96,0.03,0.10,0.00,0.74,0.59,0.35,0.00,0.00,0.17,0.99,0.50,0.69,-
1971,7,0.20,0.31,0.20,0.10,0.88,0.21,0.13,0.35,0.00,1.68,-,1.09,0.13,0.34,0.57,0.45,2.48,1.14,0.16,0.87,0.05,0.26,0.42,0.18,0.00,0.06,0.56,0.20,-,0.00,0.07,1.02,0.12,0.02,0.63,0.23,0.11,0.68,0.40,0.00,1.32,0.15,1.39,1.44,0.09,0.00,0.44,1.22,0.78,0.42,143.95
1971,8,0.06,1.85,0.55,0.10,0.91,1.12,0.46,0.00,0.00,0.39,-,0.48,0.00,0.36,0.70,0.21,0.00,5.82,0.05,1.16,0.00,0.49,1.48,0.80,0.00,0.08,0.42,0.07,-,0.00,0.10,0.00,0.10,0.02,0.00,0.16,0.11,1.55,0.26,0.41,1.21,0.00,0.98,1.97,0.00,0.22,0.17,1.42,0.89,0.96,14.39
1971,9,0.14,2.16,0.55,0.10,1.81,0.21,0.20,0.00,0.00,0.21,-,0.48,0.13,0.47,1.17,1.33,0.00,1.26,0.00,0.87,0.22,0.56,0.87,0.10,0.00,0.06,0.56,0.26,-,0.00,0.33,0.37,0.21,0.04,0.00,0.29,0.04,1.73,0.34,0.41,0.15,0.00,1.59,3.24,0.09,0.43,0.08,1.31,0.72,1.40,0.00
1971,10,0.31,0.00,1.10,9.31,1.30,0.17,0.33,0.70,0.00,0.37,-,0.60,0.39,0.28,1.11,1.12,0.00,1.08,0.45,0.58,0.37,0.73,1.13,0.03,0.00,2.52,1.81,0.07,-,0.00,0.18,2.50,0.13,0.00,0.32,0.34,0.08,1.50,0.78,0.10,0.18,0.59,3.57,1.51,0.35,0.22,0.66,2.90,0.28,1.98,0.00
1971,11,0.25,0.31,0.45,0.05,0.89,0.21,0.29,0.17,0.00,1.40,-,0.72,0.26,0.26,0.79,0.52,2.66,2.07,0.00,1.06,0.22,0.43,1.36,0.05,0.13,0.17,2.78,0.33,-,0.00,0.23,0.83,0.53,0.04,0.16,0.27,0.11,1.09,0.43,0.10,0.29,0.15,1.39,2.14,0.09,0.86,0.00,2.38,1.34,1.09,0.29
1971,12,0.23,0.00,0.00,1.19,1.62,0.46,0.23,0.35,0.00,0.16,-,0.00,0.26,1.17,1.23,0.80,0.62,3.33,0.00,1.55,0.05,0.52,1.19,0.98,0.04,0.55,0.97,0.26,-,0.38,0.25,2.41,0.25,0.04,0.32,0.24,0.00,0.77,0.19,0.31,1.43,0.30,2.44,2.35,0.09,0.22,0.04,1.16,0.72,1.87,0.29
1971,13,0.23,0.31,0.20,0.94,1.84,0.17,0.91,0.00,0.13,0.09,-,0.48,0.39,2.02,1.06,3.29,0.04,0.81,1.12,0.97,0.39,0.50,1.55,1.99,0.00,3.24,2.09,0.07,0.18,0.13,0.23,1.21,0.16,0.02,0.32,0.40,0.00,0.91,1.12,0.51,1.21,0.30,1.05,1.67,0.09,0.65,0.08,0.78,0.95,1.29,0.00
1971,14,0.00,0.00,0.35,0.20,1.38,0.17,0.46,0.17,0.00,0.36,-,-,0.13,0.32,0.87,1.22,0.80,1.98,0.00,0.97,0.05,0.59,2.41,0.52,0.04,9.73,0.70,0.26,1.65,0.13,0.44,1.02,0.21,0.00,1.11,0.28,0.15,1.50,0.24,0.72,1.47,0.44,1.76,0.98,0.18,2.81,0.04,1.16,0.28,1.69,0.00
1971,15,0.37,0.00,0.55,0.59,1.79,0.62,0.49,2.27,0.00,1.03,-,0.12,0.39,0.83,1.43,0.66,0.75,1.71,2.58,0.39,0.10,0.57,1.22,0.05,0.26,0.17,0.28,0.07,0.00,0.13,1.10,0.00,0.16,0.00,3.49,0.20,0.00,2.28,0.29,0.82,2.28,0.15,1.00,2.02,0.09,2.16,0.27,2.09,3.06,1.64,0.29
1971,16,0.08,0.31,0.65,1.39,1.99,0.50,0.72,0.52,0.13,0.31,-,0.85,0.00,0.20,1.60,0.98,1.46,2.91,0.74,0.19,0.05,0.59,0.54,0.18,0.04,0.69,0.56,0.26,0.55,0.64,0.46,2.04,0.30,0.00,0.48,0.33,0.04,1.59,0.22,0.31,0.66,0.30,3.66,1.55,0.09,1.08,0.02,1.97,1.56,0.96,0.00
1971,17,0.37,0.62,0.50,0.10,1.28,0.29,0.88,1.57,0.00,3.47,-,0.36,0.00,0.45,0.98,0.56,0.18,0.42,0.88,0.48,0.15,0.56,1.11,0.26,0.22,0.11,0.56,0.20,0.00,0.77,0.37,1.11,0.28,0.04,1.11,0.35,0.15,1.46,0.24,0.21,0.66,0.15,1.88,1.75,0.00,0.22,0.08,1.10,2.73,1.11,77.73
1971,18,0.37,0.62,1.15,0.35,1.71,0.50,0.59,0.00,0.00,0.77,-,0.36,0.39,0.14,1.47,1.19,0.09,1.77,0.03,0.97,0.15,0.42,2.72,0.00,0.30,0.04,0.28,0.33,0.00,0.77,0.49,0.74,0.25,0.06,1.43,0.54,0.11,1.96,0.41,0.31,0.18,0.30,1.71,1.17,0.09,1.51,0.06,1.68,1.67,1.44,1.44
1971,19,0.11,0.00,0.50,0.25,1.40,0.58,1.21,0.00,0.13,1.03,-,0.48,0.00,0.62,3.02,2.17,0.35,0.75,0.43,2.71,0.07,1.01,1.64,0.13,0.00,2.48,0.42,1.05,0.00,0.00,0.42,0.65,0.25,0.17,0.63,0.59,0.00,1.46,0.26,0.31,0.99,7.97,2.44,0.93,0.26,0.00,0.17,3.68,0.78,1.11,5.18
1971,20,0.34,1.23,1.20,0.00,1.86,0.50,1.14,0.52,0.27,2.97,-,0.24,0.00,0.22,2.87,0.80,0.13,1.20,0.11,1.16,0.15,0.92,1.01,0.67,0.00,0.13,0.00,0.59,0.18,0.38,0.46,0.93,0.24,0.02,0.32,0.20,0.04,1.27,0.70,0.82,0.37,0.59,2.91,1.05,0.00,1.30,0.27,2.35,0.95,1.04,0.00
1971,21,0.59,0.00,0.65,0.35,1.72,0.42,0.26,0.17,0.00,0.33,-,0.00,0.00,0.25,0.89,0.49,0.35,1.20,0.03,0.29,0.17,1.16,1.69,0.18,0.04,0.15,0.42,0.26,0.00,0.00,0.61,0.00,0.15,0.04,0.00,0.46,0.04,1.55,0.39,0.41,0.51,0.30,1.61,0.14,0.09,0.43,0.17,0.84,2.50,1.02,1.73
