"Weekly Mumps Incidence, 1968-2003"
"Data provided by Project Tycho, Data Version 1.0.0, released 28 November 2013."
YEAR,WEEK,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE ISLAND,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
1973,35,0.17,1.17,0.00,0.05,0.14,0.16,0.23,0.00,0.14,0.19,0.04,0.00,0.00,0.02,0.17,0.00,0.00,0.18,0.00,0.57,0.05,0.16,0.08,0.03,0.00,0.06,0.41,0.06,0.00,0.12,0.10,0.27,-,-,0.00,0.03,0.04,0.48,0.05,0.42,0.00,0.00,0.52,0.21,0.00,0.00,0.14,0.00,0.72,0.13,0.00
1973,36,0.06,0.59,0.00,0.05,0.00,0.20,0.20,0.00,0.70,0.46,0.00,0.58,0.00,0.03,0.11,0.59,0.00,0.32,0.21,0.09,0.02,0.21,0.09,0.00,0.00,0.04,0.14,0.00,0.00,0.25,0.03,0.18,-,-,0.00,0.01,0.04,0.48,0.03,0.32,0.00,0.00,0.36,0.18,0.17,0.21,0.12,0.03,0.00,0.55,0.27
1973,37,0.06,3.81,0.00,0.05,0.10,0.20,0.39,0.00,0.98,0.20,0.00,0.35,0.00,0.07,0.13,0.87,0.00,0.94,0.00,0.09,0.07,0.29,0.22,0.03,0.08,0.27,0.68,0.13,0.00,0.12,0.01,0.09,-,-,0.00,0.05,0.11,0.39,0.04,0.84,0.07,0.15,0.62,0.29,0.00,0.85,0.12,0.76,0.77,0.55,0.00
1973,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1973,39,-,0.88,-,0.10,0.22,0.31,0.29,0.34,0.70,0.23,-,0.46,-,0.16,0.39,0.98,0.13,0.15,-,-,0.02,0.19,0.21,0.03,0.04,-,-,0.65,-,0.25,0.08,0.35,-,-,-,0.07,0.11,0.61,0.03,0.53,0.04,-,0.64,0.27,0.25,-,0.08,0.65,0.33,0.99,0.82
1973,40,0.06,5.86,0.00,0.05,0.15,0.31,0.29,0.34,0.42,0.14,0.00,0.23,0.00,0.06,0.48,0.98,0.00,1.61,0.00,0.76,0.02,0.29,0.26,0.00,0.00,0.04,0.00,0.13,0.00,0.37,0.04,0.35,-,-,0.00,0.06,0.15,0.88,0.21,1.37,0.04,0.00,0.62,0.46,0.00,1.27,0.06,0.85,0.72,0.51,0.00
1973,41,0.30,9.38,0.00,1.00,0.22,0.31,0.42,0.17,0.00,0.22,0.00,0.58,0.00,0.11,0.34,0.98,0.18,0.44,0.00,0.47,0.02,0.24,0.25,0.03,0.04,0.06,0.54,0.00,0.00,0.00,0.04,0.35,-,-,0.47,0.06,0.11,1.62,0.21,2.84,0.00,0.00,0.31,0.38,0.00,0.00,0.04,0.28,0.61,0.84,0.00
1973,42,0.08,2.93,0.00,0.24,0.14,0.43,0.62,0.52,0.56,0.65,0.02,0.23,0.00,0.49,0.37,1.19,0.00,0.47,0.00,0.19,0.05,0.23,0.68,0.00,0.00,0.60,0.14,0.52,0.17,0.00,0.16,0.18,-,-,0.00,0.33,0.00,1.44,0.44,0.74,0.00,0.00,0.85,0.46,0.00,1.27,0.10,0.59,1.27,0.86,0.00
1973,43,0.25,0.00,0.00,0.10,0.28,0.00,0.78,0.34,0.28,0.22,0.00,0.00,0.50,0.14,1.92,1.67,0.79,0.67,0.00,0.94,0.07,0.29,0.50,0.13,0.29,0.10,0.68,0.39,0.00,0.00,0.04,0.18,-,-,0.00,0.09,0.22,0.96,0.17,3.58,0.04,0.00,0.90,0.47,0.25,0.00,0.02,0.73,3.03,0.84,0.82
1973,44,0.52,10.85,0.00,0.19,0.26,0.71,0.59,0.00,0.28,0.46,0.00,0.00,0.00,0.17,0.48,3.03,0.35,0.12,0.21,1.04,0.02,0.52,0.68,0.18,0.00,0.00,0.54,0.00,0.00,0.12,0.00,0.09,-,-,0.00,0.16,0.04,0.83,0.00,6.31,0.07,0.00,0.76,0.43,0.00,0.00,0.08,0.00,1.76,1.52,0.00
1973,45,0.14,6.45,0.00,0.05,0.35,0.35,2.73,0.17,0.28,0.00,0.00,0.00,0.00,0.23,1.23,1.92,0.00,0.88,0.00,0.47,0.29,0.76,1.20,0.00,0.04,0.25,0.27,0.00,0.00,0.12,0.16,0.62,-,-,0.32,0.18,0.22,0.92,0.34,5.58,0.00,0.15,1.02,0.95,0.25,0.21,0.14,1.21,2.64,0.95,0.55
1973,46,0.17,2.35,0.00,0.05,0.37,0.16,1.92,0.69,0.56,0.48,0.00,0.00,0.74,0.48,0.75,2.79,0.00,0.73,0.00,0.47,0.49,0.68,0.81,0.05,0.00,0.06,0.27,0.52,0.00,0.25,0.38,0.35,-,-,0.16,1.08,0.04,0.88,0.07,4.42,0.18,0.00,1.31,0.47,1.67,0.00,0.20,1.07,1.87,0.84,0.00
1973,47,0.19,4.98,0.00,0.19,0.23,0.59,1.92,0.17,0.00,0.36,0.00,0.00,0.00,0.36,0.24,3.52,0.18,0.50,0.00,0.76,0.10,0.69,1.45,0.00,0.08,0.15,1.77,0.65,0.00,1.23,0.07,1.24,-,-,0.47,0.12,0.07,0.61,0.30,5.68,0.07,0.00,0.69,0.64,0.00,0.00,0.12,1.89,2.42,1.14,1.09
1973,48,0.00,5.86,0.00,0.29,0.25,0.55,2.41,0.00,0.84,0.24,0.00,0.00,0.00,0.30,0.90,1.81,0.88,0.67,0.00,0.85,0.05,0.71,1.00,0.03,0.21,0.23,0.95,0.06,0.00,0.49,0.35,0.35,-,-,0.16,0.42,0.37,1.05,0.17,6.42,0.04,0.00,1.66,0.55,0.00,0.00,0.12,0.34,1.76,1.34,0.00
1973,49,0.50,11.43,0.00,0.05,0.38,0.91,2.99,0.00,0.70,0.45,0.00,0.12,0.12,0.57,1.25,5.41,1.98,2.75,0.60,0.57,0.10,1.11,1.20,0.13,0.29,0.25,0.41,0.13,0.00,0.98,0.27,0.35,-,-,0.00,0.79,0.15,2.36,0.86,4.84,0.18,0.00,2.23,0.49,0.00,0.00,0.36,1.49,2.53,1.47,0.82
1973,50,0.22,3.23,0.00,0.19,0.41,0.63,3.25,0.34,0.56,0.39,0.00,0.12,0.99,0.44,1.66,3.35,0.22,1.52,0.03,1.79,0.27,0.52,0.56,0.00,0.08,0.25,0.41,0.26,0.00,0.98,0.29,0.97,-,-,0.00,0.69,0.29,2.54,0.45,5.68,0.07,0.00,1.26,0.68,0.00,0.42,0.22,1.52,0.00,1.34,0.00
1973,51,0.03,0.88,0.00,0.10,0.29,0.63,1.50,0.52,0.42,0.78,0.00,0.12,0.12,0.60,0.45,3.35,0.26,1.08,0.39,0.09,0.07,1.02,1.75,0.05,0.04,0.08,4.21,0.26,0.00,2.33,0.40,0.35,-,-,0.32,0.22,0.33,1.97,0.53,5.47,0.11,0.00,3.04,0.00,0.00,0.42,0.06,0.85,2.31,1.14,0.00
1973,52,0.39,0.88,0.00,0.14,0.23,0.43,1.69,0.00,0.14,0.00,0.00,0.23,0.37,0.00,0.56,4.71,0.44,0.09,0.00,0.28,0.00,0.69,1.61,0.00,0.04,0.02,0.27,0.00,0.84,0.49,0.07,1.15,-,-,0.00,0.72,0.48,0.26,0.53,5.68,0.00,0.00,1.09,0.53,0.00,0.00,0.04,0.93,1.60,1.41,0.00
1974,1,0.46,2.39,-,0.05,0.17,0.12,1.07,0.51,0.85,0.21,-,-,-,0.12,0.28,0.31,-,0.63,0.51,2.99,0.02,0.57,0.52,-,0.04,0.31,0.13,0.06,-,4.34,0.04,1.12,0.17,-,-,0.71,0.25,2.40,0.06,3.61,-,-,1.61,0.18,-,0.21,-,0.61,2.23,0.72,-
1974,2,0.14,2.66,-,0.05,0.03,0.70,1.39,0.51,0.57,0.15,-,-,6.49,0.22,0.73,0.83,-,0.12,-,3.54,0.05,0.57,3.15,-,0.42,0.31,3.07,0.65,-,0.24,0.84,1.21,0.38,-,-,1.86,0.07,3.00,0.25,7.32,-,-,2.39,0.76,-,0.21,0.32,0.94,2.61,1.44,-
1974,3,0.54,2.13,-,1.90,0.51,1.62,1.65,0.00,0.14,0.48,-,0.11,0.12,0.68,0.00,5.38,-,3.78,0.00,2.99,0.05,0.59,1.70,-,0.08,0.25,1.47,0.45,-,0.97,0.27,0.09,0.21,-,-,0.97,0.18,1.12,0.54,6.58,0.07,-,1.08,0.86,0.08,0.00,0.30,3.42,2.39,1.70,-
1974,4,0.52,1.33,-,0.09,0.29,0.73,4.06,0.51,0.00,0.93,-,0.45,0.00,0.55,0.71,3.71,0.53,1.15,0.00,1.49,0.07,0.59,2.28,0.23,0.04,0.31,1.47,0.00,-,0.84,0.57,1.72,0.16,-,0.16,0.94,0.29,1.67,0.55,12.73,0.03,-,1.57,0.71,-,0.21,0.38,1.57,4.34,1.49,-
1974,5,0.52,0.00,-,0.83,0.31,0.62,1.07,0.68,0.28,0.53,-,0.45,0.24,0.57,0.07,3.05,0.53,1.47,0.03,2.99,0.12,1.09,2.45,0.00,0.00,0.00,0.40,0.32,-,0.36,0.45,1.90,0.21,-,0.47,0.99,0.54,0.94,0.24,10.18,0.07,-,3.27,0.59,0.08,0.21,0.24,1.66,5.16,0.74,0.26
1974,6,0.54,0.00,-,0.09,0.24,0.58,3.02,0.68,0.28,0.56,-,0.23,6.13,0.42,2.16,3.75,1.05,2.36,0.57,3.64,0.00,0.87,2.90,0.25,0.00,0.10,0.40,0.00,-,0.36,0.67,1.38,0.23,-,0.00,1.02,0.07,1.07,0.32,4.45,0.07,0.15,2.88,0.49,0.00,0.21,0.10,0.28,3.31,2.53,0.00
1974,7,0.30,0.27,-,0.09,0.33,0.62,4.25,0.85,0.14,1.22,-,0.11,0.00,0.46,1.19,4.13,0.83,2.48,0.00,0.93,0.02,0.54,1.74,0.03,0.04,0.04,2.27,0.00,-,0.48,0.35,1.03,0.20,-,0.00,1.60,0.40,1.07,0.40,7.42,0.07,0.00,2.76,1.05,0.00,0.42,0.18,4.17,5.48,1.49,0.00
1974,8,0.30,2.13,-,0.19,0.22,1.51,3.18,0.51,0.28,0.34,-,0.00,0.48,0.25,0.84,2.22,0.79,2.91,0.00,1.77,0.02,0.57,1.95,0.00,0.13,0.40,0.00,0.52,-,0.36,0.23,0.09,0.34,-,0.00,0.93,0.68,0.90,0.45,4.88,0.03,0.00,1.64,0.64,0.00,0.00,0.38,2.13,4.56,1.57,0.00
1974,9,0.63,0.53,-,0.14,0.29,0.46,1.04,0.17,0.28,0.35,-,0.11,1.08,0.26,0.91,3.12,0.88,1.64,0.03,4.01,0.14,0.49,3.15,0.00,0.00,0.19,2.41,0.26,-,0.84,0.78,0.34,0.22,-,0.16,1.34,0.22,0.52,0.62,11.56,0.03,0.00,1.40,0.60,0.08,0.00,0.12,1.02,10.69,1.88,0.52
1974,10,0.22,1.86,-,0.46,0.36,0.81,1.95,0.51,0.28,0.89,-,0.11,0.24,0.76,0.56,5.87,1.93,1.61,0.00,2.89,0.10,0.69,2.92,0.05,0.13,0.10,0.53,0.00,-,0.36,0.30,0.78,0.24,-,0.31,1.58,2.92,2.79,0.68,9.86,0.10,0.15,1.78,0.00,0.00,0.00,0.28,3.09,11.83,1.27,0.26
1974,11,0.33,1.33,-,0.00,0.53,0.89,4.18,0.17,0.00,0.77,-,0.34,0.60,0.19,0.43,3.09,0.70,2.51,0.44,2.61,0.22,0.33,2.09,0.08,0.13,1.54,0.67,0.39,-,1.81,0.27,0.17,0.26,-,0.16,0.50,0.11,1.46,0.80,9.65,0.10,0.00,1.96,0.84,0.00,0.42,0.53,1.63,9.77,1.99,0.00
1974,12,1.17,0.53,-,0.28,0.34,0.54,1.46,0.51,0.14,0.75,-,0.11,0.00,0.23,0.52,2.43,1.58,1.56,0.05,4.66,0.02,0.68,2.37,0.00,0.00,1.75,1.07,0.13,-,0.12,0.26,0.26,0.31,-,0.00,1.86,0.43,1.03,0.81,11.67,0.34,0.00,1.22,0.68,0.00,0.00,0.24,2.13,8.85,1.00,0.00
1974,13,0.60,0.80,-,0.05,0.25,0.85,1.52,0.68,0.42,0.70,-,0.23,0.84,0.15,0.52,1.98,1.05,0.98,0.03,1.68,0.10,0.69,2.01,0.03,0.33,0.06,0.27,0.19,-,0.48,0.14,0.09,0.39,-,0.16,2.43,0.32,1.12,0.57,15.17,0.03,0.00,1.96,0.00,0.00,0.00,0.04,1.79,8.25,1.64,0.00
1974,14,0.49,0.53,-,0.14,0.46,0.73,1.69,0.34,0.14,1.68,-,0.45,0.00,0.26,0.35,1.49,0.00,3.00,0.39,2.43,0.07,0.42,2.45,0.00,0.13,0.12,0.94,0.13,0.32,0.12,0.26,0.78,0.13,-,0.31,0.49,0.00,2.02,0.39,7.85,0.17,0.00,1.43,0.95,0.00,0.00,0.63,1.52,7.60,1.66,0.00
1974,15,0.38,0.27,-,0.69,0.18,0.46,2.79,0.00,0.14,0.77,-,0.11,0.12,0.39,0.30,2.50,0.00,2.80,0.00,0.09,0.05,1.22,2.12,0.00,0.33,0.06,0.00,0.52,0.00,0.97,0.29,0.43,0.17,-,0.16,0.96,1.05,1.12,0.33,6.68,0.17,0.00,1.52,0.29,0.00,0.21,0.71,0.58,7.93,2.58,0.00
1974,16,0.14,0.00,-,0.09,0.20,0.50,0.55,0.85,0.85,0.39,-,0.45,0.72,0.43,0.39,0.90,1.75,1.93,0.46,1.68,0.10,0.36,2.19,0.03,0.21,0.29,1.07,0.13,0.00,0.84,0.16,0.09,0.39,-,0.00,1.07,0.18,0.60,0.18,6.05,0.55,0.00,1.64,0.00,0.00,0.21,0.08,0.44,6.24,0.94,0.00
1974,17,1.11,0.00,-,0.09,0.31,0.58,0.42,0.51,0.14,0.62,-,0.00,0.00,0.17,0.71,1.67,0.88,1.27,0.54,0.84,0.19,0.35,1.93,0.00,0.21,0.29,0.00,0.19,0.00,0.24,0.19,0.09,0.24,-,0.00,0.54,0.47,1.20,0.37,6.47,0.38,0.00,1.92,0.63,0.00,0.42,0.67,1.82,6.79,1.75,0.00
1974,18,0.35,1.06,-,0.00,0.32,0.77,1.10,0.34,0.14,0.66,-,0.11,0.24,0.29,0.71,2.12,4.82,6.86,0.00,0.47,0.07,0.57,1.59,0.00,0.17,0.00,0.67,0.06,0.00,0.12,0.12,0.09,0.24,-,0.31,1.08,0.43,0.52,0.66,14.00,0.38,0.00,2.50,0.56,0.00,0.00,0.42,2.54,9.44,1.55,0.00
1974,19,0.30,1.86,-,0.00,0.36,0.54,0.78,0.85,0.42,0.42,-,0.56,0.48,0.22,0.58,2.57,1.10,4.79,0.08,0.37,0.10,0.56,2.09,0.03,0.08,0.00,0.00,0.13,0.00,0.84,0.38,0.09,0.41,-,0.16,1.04,0.50,0.47,0.76,7.74,0.03,0.00,1.73,1.27,0.08,0.00,0.50,1.33,6.51,2.31,1.31
1974,20,1.22,0.53,-,0.05,0.29,0.31,1.98,0.17,0.00,0.72,-,0.00,0.48,0.58,0.75,1.35,0.18,3.60,0.44,1.03,0.02,0.40,1.89,0.00,11.63,0.06,0.80,0.00,0.00,0.36,0.53,0.26,0.31,-,0.00,0.48,0.61,0.60,0.21,10.39,0.28,0.00,2.53,0.37,0.08,0.00,0.53,1.77,8.14,1.22,0.00
1974,21,0.46,1.33,-,0.00,0.48,0.62,0.32,0.17,0.00,0.29,-,0.34,0.00,0.22,0.52,1.56,0.35,4.15,0.03,0.19,0.24,0.63,1.56,0.03,0.00,0.08,0.00,0.00,0.00,0.12,0.07,0.34,0.21,-,0.16,0.51,0.32,0.86,0.29,7.32,0.14,0.00,2.29,1.30,0.00,0.00,0.77,0.80,3.42,1.51,0.00
1974,22,0.68,2.66,-,0.09,0.34,0.73,1.17,0.85,0.14,0.34,-,0.11,0.12,0.32,0.71,0.66,0.44,4.01,0.49,0.47,0.05,0.76,1.81,0.05,0.21,0.08,1.47,0.13,0.16,1.33,0.64,0.34,0.23,-,0.00,1.16,0.54,1.24,0.34,9.65,0.07,0.00,2.41,0.60,0.97,0.42,0.79,1.63,5.10,2.23,0.00
1974,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1974,24,0.24,-,-,-,0.24,0.62,0.81,0.34,-,0.41,-,-,-,0.32,0.43,0.28,1.32,1.01,0.41,-,0.05,0.33,2.58,-,0.08,0.25,0.40,0.06,-,-,0.12,-,0.22,-,-,0.91,0.11,0.69,0.40,9.86,0.24,-,2.10,0.49,-,-,0.20,0.86,2.01,0.94,-
1974,25,0.33,0.00,-,0.00,0.20,0.54,1.78,0.51,0.00,0.21,-,0.11,0.12,0.47,0.26,0.07,0.00,0.32,0.00,0.09,0.10,0.35,2.56,0.03,0.54,0.15,0.00,0.13,0.16,0.60,0.15,0.17,-,-,0.00,0.29,0.22,0.73,0.40,10.39,0.07,0.00,1.80,0.56,0.00,0.00,0.30,1.19,2.28,0.85,0.00
1974,26,0.08,0.53,-,0.14,0.24,0.62,1.17,0.85,0.28,0.20,-,0.11,0.00,0.18,0.54,0.03,0.00,1.07,0.10,0.28,0.02,0.49,2.25,0.08,0.25,0.00,0.00,0.00,0.00,0.12,0.31,0.17,0.36,-,0.16,1.67,0.36,0.39,0.04,6.05,0.03,0.00,1.94,0.22,0.00,0.00,0.04,0.22,1.90,0.92,0.00
1974,27,0.60,0.00,-,0.09,0.12,0.35,0.26,0.51,0.00,0.13,-,0.34,0.00,0.19,0.24,0.00,1.53,0.37,0.00,0.19,0.02,0.12,0.86,0.00,0.00,0.29,2.67,0.26,0.00,0.12,0.12,0.17,0.32,-,0.00,0.20,0.00,0.52,0.03,4.56,0.00,0.00,0.82,0.33,0.08,2.50,0.48,0.25,0.76,0.74,0.00
1974,28,0.22,0.27,-,0.14,0.18,0.35,0.19,0.34,0.42,0.33,-,0.34,0.12,0.06,0.26,0.07,0.00,1.27,0.05,0.37,0.02,0.19,0.41,0.00,0.17,0.12,0.13,0.06,0.00,0.60,0.08,0.17,0.12,-,0.63,0.19,0.00,0.56,0.24,5.52,0.00,0.00,1.08,0.29,0.00,0.21,0.10,0.14,0.54,0.76,0.00
1974,29,0.03,0.00,-,0.00,0.17,0.15,0.19,0.51,0.00,0.04,-,0.23,0.12,0.15,0.17,0.03,0.00,0.35,0.44,0.09,0.07,0.61,0.23,0.00,0.04,0.02,0.13,0.06,0.00,0.00,0.00,0.43,0.21,-,0.31,0.78,0.22,0.30,0.11,2.76,0.00,0.00,1.47,0.39,0.00,0.00,0.16,0.06,0.92,0.70,0.00
1974,30,0.05,0.00,-,0.00,0.09,0.12,0.13,0.17,0.14,0.36,-,0.23,0.00,0.17,0.19,0.07,0.00,0.52,0.05,0.37,0.02,0.09,0.25,0.00,0.04,0.17,0.00,0.13,0.00,0.00,0.11,0.26,0.18,-,0.00,0.17,0.00,0.30,0.03,2.02,0.00,0.00,0.75,0.05,0.00,0.00,0.38,0.19,0.87,0.79,0.00
1974,31,0.05,0.00,-,0.05,0.13,0.00,0.23,0.00,0.14,0.06,0.02,0.00,0.00,0.01,0.24,0.07,0.00,0.12,0.05,0.28,0.02,0.17,0.16,0.03,0.00,0.12,0.27,0.00,0.00,0.12,0.01,0.26,0.16,-,0.78,0.13,0.00,0.21,0.08,2.02,0.03,0.00,0.61,0.40,0.00,0.00,0.28,0.11,0.81,0.52,0.00
1974,32,0.24,0.00,-,0.00,0.15,0.12,0.03,15.17,0.14,0.34,0.00,0.23,0.00,0.06,0.21,0.03,0.00,0.69,0.00,0.28,0.07,0.05,0.08,0.00,0.00,0.08,0.13,0.00,0.00,0.36,0.03,0.00,0.12,-,0.00,0.06,0.04,0.13,0.07,2.65,0.10,0.00,0.19,0.31,0.08,0.00,0.14,0.08,0.43,0.68,0.00
1974,33,0.11,0.27,-,0.09,0.08,0.23,0.13,-,0.00,0.09,0.00,0.11,0.00,0.06,0.09,0.07,0.18,0.14,0.05,0.00,0.12,0.05,0.46,0.10,0.00,0.08,0.00,0.06,0.00,0.12,0.04,0.17,0.09,-,0.16,0.19,0.14,0.26,0.06,0.74,0.00,0.00,0.47,0.07,0.00,0.00,0.57,0.00,0.33,0.37,0.00
1974,34,0.19,0.00,-,0.00,0.08,0.04,0.10,0.17,0.00,1.76,0.00,0.00,0.00,0.04,0.06,0.03,0.00,0.14,0.00,0.09,0.12,0.07,0.22,0.03,0.00,0.12,0.13,0.19,0.16,0.24,0.00,0.17,0.08,-,0.16,0.06,0.07,0.26,0.05,2.33,0.03,0.00,0.19,0.00,0.08,0.00,0.04,0.08,0.65,0.24,0.00
1974,35,0.03,1.33,-,0.05,0.09,0.12,0.00,0.17,0.00,0.09,0.00,0.00,0.00,0.11,0.04,0.00,0.00,0.26,0.39,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.34,0.08,-,0.47,0.07,0.14,0.34,0.04,1.06,0.03,0.00,0.26,0.15,0.00,0.00,0.08,0.00,0.49,0.55,0.00
1974,36,0.19,0.53,-,0.05,0.00,0.12,0.03,0.00,0.14,0.08,0.00,0.45,0.12,0.07,0.04,0.52,0.13,0.03,0.00,0.00,0.00,0.07,0.10,0.00,0.04,0.04,0.00,0.00,0.00,0.00,0.01,0.17,0.02,-,0.00,0.13,0.00,0.09,0.03,1.48,0.00,0.00,0.21,0.08,0.00,0.00,0.02,0.14,0.49,0.68,0.00
1974,37,0.16,1.06,-,0.05,0.15,0.19,0.10,0.17,0.00,0.20,0.00,0.00,0.00,0.04,0.11,0.73,0.18,0.43,0.10,0.09,0.05,0.17,0.14,0.00,0.04,0.04,0.53,0.00,0.00,0.12,0.03,0.00,0.04,-,0.16,0.07,0.04,0.43,0.08,1.17,0.03,0.00,0.23,0.22,0.00,0.00,0.00,0.25,0.49,0.39,0.26
1974,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1974,39,0.11,0.27,-,0.14,0.13,0.15,0.10,0.34,-,0.11,-,-,-,0.10,-,0.52,0.18,0.14,-,-,0.07,0.07,0.27,-,0.04,0.06,-,0.06,-,-,0.04,-,0.13,-,0.47,0.08,0.04,0.17,0.01,1.38,0.10,-,0.28,0.25,-,-,0.14,0.44,0.43,0.74,-
1974,40,0.11,0.53,-,0.00,0.10,0.31,0.19,0.51,0.00,0.20,0.00,0.00,0.12,0.10,0.21,1.01,0.09,0.06,0.00,0.00,0.10,0.10,0.55,0.00,0.04,0.00,0.00,0.19,0.00,0.24,0.03,0.00,0.07,-,0.00,0.01,0.14,0.30,0.05,0.85,0.10,0.00,0.47,0.31,0.00,0.00,0.06,0.36,0.71,0.94,0.00
1974,41,0.11,0.00,-,0.09,0.13,0.23,0.94,0.17,0.00,0.14,0.00,0.45,0.00,0.35,0.00,1.42,0.61,0.12,0.05,0.00,0.05,0.16,0.60,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.10,0.00,0.09,-,0.94,0.19,0.00,0.30,0.06,0.64,0.00,0.00,0.35,0.29,3.24,0.00,0.12,0.44,0.49,1.14,0.00
1974,42,0.16,0.27,-,0.05,0.11,0.00,0.03,0.00,0.00,0.15,0.00,0.11,0.00,0.18,0.24,0.45,0.26,0.46,0.08,0.19,0.00,0.35,0.39,0.00,0.00,0.08,0.13,0.06,0.00,0.36,0.01,0.00,0.07,-,0.78,0.05,0.14,0.09,0.12,1.17,0.03,0.00,0.51,0.37,0.00,0.00,0.30,0.52,0.71,1.38,0.00
1974,43,0.03,0.27,-,0.00,0.13,0.23,0.62,0.00,0.00,0.07,0.00,0.00,0.00,0.19,0.19,1.28,0.35,0.20,0.00,0.47,0.02,0.10,1.14,0.08,0.04,0.10,0.00,0.00,0.00,0.24,0.12,0.00,0.17,-,0.31,0.21,0.04,0.26,0.09,1.80,0.00,0.00,0.58,0.11,0.00,0.21,0.36,0.19,2.01,1.31,0.00
1974,44,0.05,9.04,-,0.00,0.24,0.66,0.52,0.00,0.00,0.47,0.00,0.11,0.00,0.10,0.00,0.83,1.45,0.95,0.21,0.00,0.02,0.16,0.63,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.08,0.00,0.07,-,1.72,0.07,0.58,0.26,0.00,0.00,0.21,0.00,0.63,0.42,0.00,0.00,0.00,1.52,0.54,2.12,0.00
1974,45,0.33,0.00,-,0.19,0.00,0.35,1.52,0.17,0.00,0.29,0.00,0.23,0.00,0.48,0.48,0.66,0.00,0.78,0.00,2.15,0.00,0.16,1.18,0.00,0.08,0.23,0.13,0.00,0.00,0.12,0.07,0.09,0.08,-,1.10,0.12,0.04,0.04,0.07,1.59,0.10,0.00,0.35,0.67,0.57,0.00,0.16,0.58,1.36,0.26,0.00
1974,46,0.19,0.27,-,0.19,0.32,0.46,0.03,0.51,0.00,0.19,0.00,0.56,0.00,0.35,0.65,0.80,0.26,0.78,0.51,0.09,0.31,0.40,1.35,0.00,0.13,0.08,0.00,0.00,0.16,0.72,0.12,0.00,0.14,-,1.41,0.54,0.14,0.34,0.09,1.59,0.21,0.00,0.89,0.74,0.00,-,0.55,2.13,1.52,2.18,0.00
1974,47,0.05,0.27,-,0.00,0.21,0.43,0.49,0.00,0.00,0.20,0.00,0.11,0.00,0.33,1.68,0.76,1.14,9.86,0.08,0.47,0.02,0.17,1.77,0.13,0.33,0.12,0.13,0.00,1.13,0.36,0.15,0.00,0.26,-,1.10,0.66,0.11,0.00,0.11,2.97,0.10,0.00,0.68,0.74,0.00,0.00,0.61,1.46,7.71,2.45,0.00
1974,48,0.27,0.00,-,0.05,0.15,0.04,0.58,0.00,0.00,0.22,0.00,0.11,0.00,0.30,0.75,0.28,1.05,2.39,0.67,1.87,0.02,0.10,1.31,0.05,0.04,0.40,0.00,0.06,0.00,0.12,0.11,0.34,0.07,-,0.94,0.29,0.00,0.30,0.03,2.65,0.03,0.15,0.65,0.54,0.00,0.00,0.06,2.15,1.52,3.21,0.00
1974,49,0.71,0.00,-,0.05,0.29,0.54,0.42,0.17,0.00,0.21,0.00,0.23,0.24,0.50,0.89,0.90,0.79,0.95,0.39,0.75,0.02,0.49,3.82,0.31,0.04,0.08,0.00,0.06,0.32,0.12,0.11,0.00,0.65,-,1.25,0.72,0.11,0.30,0.18,3.39,0.03,0.00,0.37,0.58,0.81,0.21,0.36,2.51,6.89,2.49,0.00
1974,50,0.54,0.00,-,0.09,0.30,0.31,1.39,0.51,0.00,0.55,0.00,0.00,0.00,0.50,1.12,1.49,4.21,0.46,0.57,0.19,0.07,0.14,3.75,0.76,0.04,0.04,0.00,0.19,0.32,0.00,0.53,0.00,0.19,-,0.31,0.75,0.04,0.39,0.11,1.59,0.03,0.00,1.40,1.94,0.00,0.21,0.71,1.66,1.74,3.41,0.00
